,UT,0,1,2
1321,2-S2.0-85046156121,0.10559068699983486,0.7425587038136174,0.0753687393851568
1322,2-S2.0-85098851316,0.04517580513420535,0.8531911766638355,0.034809211205517256
1323,2-S2.0-85107529515,0.969616663746642,0.014637433773749972,0.015745902479608075
1324,2-S2.0-85062146961,0.02972516193749699,0.8495361586544845,0.03052604036762468
1325,2-S2.0-85090510240,0.039568552682785696,0.7931374756352472,0.031527425223931385
1326,2-S2.0-85039543349,0.031234152408639426,0.6349472228495017,0.029606746249639826
1327,2-S2.0-85087744524,0.02580871214663031,0.8929372611089689,0.021940068656271863
1328,2-S2.0-85083795502,0.01488073625889969,0.8742940857114525,0.015323916624236128
1329,2-S2.0-85064532610,0.04144167213412453,0.5210532685101797,0.03871458928554717
1330,2-S2.0-85013628702,0.042616991403284316,0.826219860486108,0.03517319372172832
1331,2-S2.0-85070936736,0.0737952214944186,0.4025041698733156,0.061019618045002194
1332,2-S2.0-85062906496,0.029638931455627387,0.876333882182062,0.02993615308472782
1333,2-S2.0-85110265219,0.05047833035078421,0.7733920581312788,0.04853910147115378
1334,2-S2.0-85104145638,0.022847569458939114,0.8707105788213322,0.02255348214063132
1335,2-S2.0-85073567446,0.12804231213976164,0.3385197169611639,0.07530083154077732
1336,2-S2.0-85058187499,0.04567526555311622,0.48172971979262863,0.04255531836142186
1337,2-S2.0-85062707799,0.057746073148243746,0.40846673406237827,0.05648858101094951
1338,2-S2.0-85013959166,0.01677024747186293,0.8788013780705243,0.0160160439687146
1339,2-S2.0-85087766543,0.027120239745295545,0.9342850776083992,0.023079597283799994
1340,2-S2.0-85085297137,0.02537763462353828,0.7126169045784034,0.02408219622817596
1341,2-S2.0-85081273681,0.07065895446344146,0.4666414451638652,0.05916120220704299
1342,2-S2.0-85089534296,0.046289108687230685,0.4791304412211738,0.04309606746743641
1343,2-S2.0-85100079016,0.037577701261215506,0.845133473141337,0.02974442365974299
1344,2-S2.0-85066501477,0.007241047996029291,0.9805885661744509,0.007459975464526679
1345,2-S2.0-85079826412,0.035113424991091366,0.8223942194668221,0.03303811493375662
1346,2-S2.0-85089915851,2.921674112361237e-309,1.0,2.398851327457395e-309
1347,2-S2.0-85127164700,0.07733557016733539,0.7409818692806273,0.0603230264768186
1348,2-S2.0-85063910500,0.08821070147253215,0.7646152518055733,0.0643597581288375
1349,2-S2.0-85044790457,0.02878234739479507,0.6660663369061941,0.027248118432074267
1350,2-S2.0-85096544476,0.1210114402489891,0.5601370065153042,0.08636086658505221
1351,2-S2.0-85061114150,0.02660610131246544,0.8502909636531318,0.0261746841299103
1352,2-S2.0-85061078981,0.03106300021677737,0.7932889191352648,0.030363405748395092
1353,2-S2.0-85021266884,0.03713084912146322,0.8686272996849621,0.030391115674593537
1354,2-S2.0-85075487113,0.053090362493857304,0.7786249912679337,0.04494597585990841
1355,2-S2.0-85071966393,0.027044331340625484,0.8661084485361086,0.02666023960917933
1356,2-S2.0-85092194057,0.13913341000619908,0.4027072968151505,0.08076216325883567
1357,2-S2.0-85067287969,0.05090725797448728,0.8389023074048577,0.04937600884514192
1358,2-S2.0-85107355398,0.045472450034089174,0.4879796730020007,0.04234948444059611
1359,2-S2.0-85087672380,0.13908575480103874,0.4356108721939985,0.08616341942574553
1360,2-S2.0-85088647679,0.0485936465810808,0.576663162225115,0.050255758535254776
1361,2-S2.0-85030663413,0.057302059827050125,0.763177402254818,0.04705334407822487
1362,2-S2.0-85096545123,2.037711923345974e-309,1.0,1.94073456778462e-309
1363,2-S2.0-85098780861,0.04154049267736528,0.5197179774102749,0.03879467637017546
1364,2-S2.0-85082168063,0.0855524726975539,0.711822145099769,0.06568355725710605
1365,2-S2.0-85086129804,0.12035094793244613,0.5792116041046087,0.08579397625713221
1366,2-S2.0-85071126091,0.13918441035819012,0.39188422660308364,0.08027887187422116
1367,2-S2.0-85083228438,2.051519346286463e-309,1.0,1.981003242134324e-309
1368,2-S2.0-85094939007,0.00831149417789588,0.9699353277755385,0.008251665117976802
1369,2-S2.0-85085546492,0.1227986235714533,0.5293035718781544,0.08684434268845488
1370,2-S2.0-85131704878,0.018021006867480732,0.8880037476501854,0.018042038929090877
1371,2-S2.0-85074532176,0.04463648390690874,0.49332920460557217,0.04163166335785204
1372,2-S2.0-85069814558,0.054206993843114365,0.7947594957348325,0.045752753543702826
1373,2-S2.0-85107999476,0.031102799579746754,0.7705308617259098,0.031029505457101713
1374,2-S2.0-85029680727,2.082656334955094e-309,1.0,2.044724658731054e-309
1375,2-S2.0-85104635355,0.07453652332989487,0.398685708601138,0.06142085351120708
1376,2-S2.0-85021404286,0.027510240234212308,0.8248606437153848,0.026805907616766877
1377,2-S2.0-85082842579,1.995859614828947e-309,1.0,1.90383684341101e-309
1378,2-S2.0-85088887731,0.0639078726990282,0.504098091228454,0.054669878736191155
1379,2-S2.0-85067277918,0.14099208903466015,0.3843656749803374,0.08481737449741301
1380,2-S2.0-85097212150,0.03844832410339799,0.7879707696102868,0.03688346316131398
1381,2-S2.0-85123569947,0.08536438116221766,0.7257164189026263,0.06491547117807121
1382,2-S2.0-85070633114,2.146974728133702e-309,1.0,2.126662549235937e-309
1383,2-S2.0-85100261681,2.544174373672926e-309,1.0,2.306052175173216e-309
1384,2-S2.0-85031807940,0.057193019929411615,0.42054844639975825,0.055950271067844164
1385,2-S2.0-85060183300,0.03960899504491542,0.5447148849422931,0.03727498682481502
1386,2-S2.0-85084828798,0.05070643972216239,0.5287236683502148,0.05065343641548639
1387,2-S2.0-85123585536,0.10657412701669446,0.7918079673277878,0.07362687519001966
1388,2-S2.0-85073588727,0.008747752784397905,0.9359256553647652,0.008987661421709155
1389,2-S2.0-85076237748,0.13856676852782712,0.46354701470854187,0.08490270132407646
1390,2-S2.0-85066955964,0.07041801889244557,0.4774390191234586,0.05912957972269941
1391,2-S2.0-85075878025,0.046840574198978496,0.7834301195505659,0.03612386956758573
1392,2-S2.0-85096193809,0.010035729799968276,0.9648208975182466,0.008475019006615408
1393,2-S2.0-85085024185,0.03835031616826726,0.8379185166569993,0.03439217989151671
1394,2-S2.0-85054319262,0.04276050112416237,0.5093035062935652,0.039925592118282026
1395,2-S2.0-85097199226,0.026712448886735282,0.6931299185659513,0.025397232858512062
1396,2-S2.0-85032352517,0.005410433821974618,0.9689487531522994,0.005195711548995322
1397,2-S2.0-85053055778,0.022059178613776004,0.9316357733974615,0.022202012913687202
1398,2-S2.0-85058705797,0.6867687223595185,0.13550495608997062,0.09494478417082439
1399,2-S2.0-85101571957,0.014532558162357408,0.941869102989458,0.014945522971786977
1400,2-S2.0-85107032763,0.041299411290229654,0.8101522286682497,0.034188376280254895
1401,2-S2.0-85043586699,1.996333082111994e-309,1.0,1.917987871981153e-309
1402,2-S2.0-85078224349,0.043786725891554495,0.4989854660246502,0.04084952825311557
1403,2-S2.0-85075855259,0.023182990922925174,0.7933985818029955,0.02216695656324724
1404,2-S2.0-85052401894,2.80694389669138e-309,1.0,2.294939370178744e-309
1405,2-S2.0-84983439236,2.03030164024723e-309,1.0,1.93690405266398e-309
1406,2-S2.0-85081545845,0.1286527194335165,0.3517635058742665,0.07614861383360594
1407,2-S2.0-85030779624,0.03241792302716932,0.6270689808940546,0.030792503247476236
1408,2-S2.0-85034812213,2.019830303047095e-309,1.0,1.943460046850694e-309
1409,2-S2.0-85077171430,0.091989174605982,0.6689821244301148,0.07081304992288166
1410,2-S2.0-85090061979,0.03524669828654362,0.8174812433247494,0.03318752417615711
1411,2-S2.0-85096642707,0.016568698116056147,0.9620626515594563,0.013321043709668266
1412,2-S2.0-85029476237,0.026495476516651337,0.8512161609554015,0.026133834633549256
1413,2-S2.0-85086129997,0.0344677061659498,0.8375667278825434,0.0304624348369691
1414,2-S2.0-85074301976,2.30412873023816e-309,1.0,2.31203979720823e-309
1415,2-S2.0-85095993160,0.12649173740199332,0.5070144291878221,0.0881181238047479
1416,2-S2.0-85078779075,0.7835623728582497,0.12354679568780075,0.09289083145394948
1417,2-S2.0-85107000810,0.0750479829893615,0.2536304701012999,0.06463973187332353
1418,2-S2.0-85090135053,2.042947019088284e-309,1.0,2.037732392260644e-309
1419,2-S2.0-85081114851,0.05687806870876125,0.7561377398372471,0.04211810405916665
1420,2-S2.0-85029768404,0.036450615700423815,0.8655161189387421,0.030148608353442734
1421,2-S2.0-85118826589,0.04473750021495517,0.8390010204986936,0.04040561474383106
1422,2-S2.0-85087275296,0.014398000940745096,0.9678292209855884,0.014128317997674606
1423,2-S2.0-85068410126,0.027834199763624144,0.8232567512344491,0.028513417639302766
1424,2-S2.0-85103547910,2.530846483051357e-309,1.0,2.27973697230734e-309
1425,2-S2.0-85109260671,0.7823818729394668,0.12459480561297998,0.09302332144755328
1426,2-S2.0-85061332759,2.037055195391497e-309,1.0,2.013653590288794e-309
1427,2-S2.0-85064937784,0.021728193670889746,0.9000241050920263,0.021256955259099545
1428,2-S2.0-85107569968,2.08409743298712e-309,1.0,2.03255842151996e-309
1429,2-S2.0-85090314633,0.07436180690664616,0.3945861556050574,0.06133075105760524
1430,2-S2.0-85078202015,2.62859344988678e-309,1.0,2.283431177754876e-309
1431,2-S2.0-85086717181,0.030399182047311086,0.6417521003845389,0.028735278744139572
1432,2-S2.0-85087478104,0.057914396225307,0.4103247438575931,0.05684820478931452
1433,2-S2.0-85060330705,0.04154043499146343,0.8081202043952532,0.03736493833325922
1434,2-S2.0-85038871216,0.0482734037928143,0.8200542998462731,0.03757798473653926
1435,2-S2.0-85086140335,0.015439464610095387,0.9541045284865374,0.015246682919853215
1436,2-S2.0-85079151075,0.07569573356245796,0.25917356171368916,0.06536719769292414
1437,2-S2.0-85099198017,0.03907815535105515,0.7788937515464907,0.037458546567087775
1438,2-S2.0-85073958716,2.71981273706519e-309,1.0,2.443810777570243e-309
1439,2-S2.0-85081346200,0.05310518219448086,0.7969635973433477,0.04270558523636992
1440,2-S2.0-85069947213,0.014853753961678817,0.9311078091067154,0.015331342311470993
1441,2-S2.0-85085699846,0.023797650669864685,0.8344967501784915,0.024653405401705995
1442,2-S2.0-85131365428,0.1385538254597448,0.37382139272343395,0.0790742408871776
1443,2-S2.0-85116056554,0.08420528896838785,0.5908315103259172,0.06920012025608638
1444,2-S2.0-85049319153,0.050645902840960884,0.7410257896228752,0.04498347674519809
1445,2-S2.0-85078762187,0.03938614028139997,0.7819896676269096,0.037706860346179066
1446,2-S2.0-85091194972,2.17930745491675e-309,1.0,2.075093891741386e-309
1447,2-S2.0-85029422431,2.05141557310753e-309,1.0,2.04911005334363e-309
1448,2-S2.0-85066978671,0.056736513710630015,0.44801797704000607,0.05531175309937257
1449,2-S2.0-85128536322,0.9053647939188979,0.04738992718876899,0.04724527889233315
1450,2-S2.0-85091688518,0.009692245330110932,0.9608118745698335,0.010012639362241567
1451,2-S2.0-85089810706,0.07446796549306237,0.3969148569494449,0.06139533744051692
1452,2-S2.0-85074808774,0.009527507079975692,0.9472189725098975,0.009177290768351772
1453,2-S2.0-85081748392,0.02690776469376175,0.9400196480710042,0.02137021747851275
1454,2-S2.0-85061328968,0.039333057288607726,0.8802258788820818,0.03066738108226235
1455,2-S2.0-85089921550,0.04632753432985151,0.48011978923008247,0.043125473124268496
1456,2-S2.0-85105603929,0.04327920322115258,0.6860319793632341,0.044427114927730584
1457,2-S2.0-85047097491,0.012417235748840027,0.9206104547803984,0.012550886598872477
1458,2-S2.0-85066428506,0.05047451755611786,0.8063136332559717,0.043132340075065716
1459,2-S2.0-85081953237,0.013327710824862962,0.9702628761231562,0.013228436332200005
1460,2-S2.0-85103803826,0.030140355982525634,0.7603611685467881,0.02915891193433223
1461,2-S2.0-85096670157,0.12773552535597996,0.3602867627695828,0.07624409182973552
1462,2-S2.0-85102176134,0.011699685742949538,0.9505746852118618,0.011664694846390437
1463,2-S2.0-85104851068,0.08742410207359337,0.6905326400118166,0.06673974995443735
1464,2-S2.0-85101293024,2.80724648416037e-309,1.0,2.25754209709465e-309
1465,2-S2.0-85074376559,0.14025179246528893,0.4854493917214654,0.08945844831860124
1466,2-S2.0-85097089209,0.030193338666116672,0.9229873006025233,0.025001059311268597
1467,2-S2.0-85041407539,0.04034263058171433,0.5432569896900288,0.03769332804655567
1468,2-S2.0-85109108052,0.12375297383572686,0.6617549342132689,0.0850807818129172
1469,2-S2.0-85076271545,0.040349334246129916,0.5375609506066339,0.03778158068177505
1470,2-S2.0-85102285284,0.04143865745564056,0.7724446067575592,0.03314742250103477
1471,2-S2.0-85064639807,0.07543978064538655,0.2569861328138203,0.06510236513076194
1472,2-S2.0-85072961090,0.06934446451425136,0.4949054173692661,0.0586094708251461
1473,2-S2.0-85069501165,0.024688943424643568,0.8300499381885245,0.02486549773266897
1474,2-S2.0-85037056844,0.14008776535065143,0.3870142323505785,0.08043838248590084
1475,2-S2.0-85115907535,0.03501158738569699,0.866771394145337,0.029922980825304733
1476,2-S2.0-85055168966,0.07471347056902965,0.2477855950047225,0.06440898917094076
1477,2-S2.0-85091228213,0.14192932245695292,0.4752925070491292,0.09129020132197507
1478,2-S2.0-85043303618,0.06493549493559332,0.8048419279985016,0.05034693166675986
1479,2-S2.0-85054798440,3.34496290973905e-309,2.277285998105905e-309,1.0
1480,2-S2.0-85107313752,0.5874285872658987,0.17178657361811742,0.10211121773876403
1481,2-S2.0-85074361252,0.027139842283572958,0.83336188104011,0.027316775629132505
1482,2-S2.0-85102817881,0.028939822030921828,0.8460441871163986,0.028965789321625864
1483,2-S2.0-85082425844,0.05768537101653714,0.41111308656272155,0.05642504509787586
1484,2-S2.0-85106394238,0.038278086453328294,0.8957604758743978,0.03387121250855074
1485,2-S2.0-85087378755,0.04022369275188278,0.7165493231600436,0.04121086284427081
1486,2-S2.0-85103585930,0.1306357658696214,0.3860832459209305,0.07826926719043624
1487,2-S2.0-85070918088,0.0486466633697743,0.8049904588709883,0.04561104362172578
1488,2-S2.0-85131317786,0.9173255250927209,0.03966131418075678,0.04301316072652229
1489,2-S2.0-85087305100,0.015791319497559617,0.9686481469461695,0.015409116907050517
1490,2-S2.0-85034660338,0.04213158060295825,0.8043674278259054,0.03788069999351215
1491,2-S2.0-85062148685,0.14061069251983666,0.3836893690101392,0.08318335689287168
1492,2-S2.0-85029168787,0.0314251540144378,0.6345083828676372,0.029800431655489356
1493,2-S2.0-85092624619,0.06971990968157475,0.4820130249331927,0.05852815528354176
1494,2-S2.0-85090756190,0.1387582765876173,0.5116525749400224,0.0912309873977337
1495,2-S2.0-85074770255,0.026096062993959064,0.8058702684961381,0.025112867819054908
1496,2-S2.0-85054088059,2.072558005955343e-309,1.0,2.01366548123704e-309
1497,2-S2.0-85114861439,3.320409484529655e-309,2.235429594424034e-309,1.0
1498,2-S2.0-85107749159,0.01924475202247191,0.8916967542421134,0.019086643969161012
1499,2-S2.0-85122576103,0.1403017556688166,0.39498645796607484,0.0810324232402978
1500,2-S2.0-85108287295,0.07635497650000506,0.28901603780205626,0.06547038082078775
1501,2-S2.0-85107675373,0.03864988779015334,0.5654122007567929,0.03618485905586965
1502,2-S2.0-85074571147,0.035819539668300975,0.847135791393612,0.02802503542407865
1503,2-S2.0-85049627912,0.05287019641986943,0.6920081592958786,0.045187025810117146
1504,2-S2.0-85087136577,0.08371763266008321,0.5785696694967427,0.06924175197231394
1505,2-S2.0-85068237207,0.6605412389429509,0.12497311564438054,0.11430331386404619
1506,2-S2.0-85079012529,0.04975841314538732,0.7233274781064848,0.041257379574713725
1507,2-S2.0-85104061939,0.06062929636373278,0.7620112365867411,0.0450291120423702
1508,2-S2.0-85044791956,0.02322000639906725,0.8078990982505666,0.02216469215878469
1509,2-S2.0-85064397986,0.03290018528005595,0.6159788561876393,0.03114935046696787
1510,2-S2.0-85047428815,2.84312677233021e-309,1.0,2.457614178440094e-309
1511,2-S2.0-85092203590,2.09280362136592e-309,1.0,1.96525514290938e-309
1512,2-S2.0-85083001721,0.025365297668509295,0.860544268334466,0.025087512892132006
1513,2-S2.0-67650264095,0.06680643214365764,0.45897475353346845,0.05652136734742935
1514,2-S2.0-85051706912,0.0225057241235525,0.8271080929177105,0.021196404290233287
1515,2-S2.0-85040995827,0.016773094220940355,0.9341198472334389,0.014409528192816198
1516,2-S2.0-85077509574,0.03409865296525417,0.6010822718765759,0.032311139316840584
1517,2-S2.0-85099823172,2.00110327334247e-309,1.0,1.9221871432235e-309
1518,2-S2.0-85085931193,0.12899906920022045,0.35506187076613377,0.07636774950853517
1519,2-S2.0-84973326583,0.1397809406322847,0.36029518188451454,0.07902447033074508
1520,2-S2.0-85072838508,0.1331880439505734,0.30091039129336616,0.07391795521457971
1521,2-S2.0-85052190588,2.066789193140956e-309,1.0,2.09800251962879e-309
1522,2-S2.0-85121259264,0.0414986594199725,0.5215677738958866,0.038756800274567134
1523,2-S2.0-85061896550,0.03643022012373586,0.5890271640689068,0.0343295371126903
1524,2-S2.0-85008514395,0.02194384993031473,0.809902419628006,0.020968021552090543
1525,2-S2.0-85049205534,0.141485767540504,0.3840737165290933,0.08164567668872842
1526,2-S2.0-85077644023,0.14039019562590782,0.5050245651756478,0.09140494121011923
1527,2-S2.0-85099848297,0.07494213916307098,0.2512166865235241,0.06455760418283567
1528,2-S2.0-85107749204,0.038823240231019636,0.7818681349632997,0.03508414409907297
1529,2-S2.0-85112509242,0.13255336460348432,0.29695988159939357,0.07362854916071279
1530,2-S2.0-85072691340,0.08254995507960865,0.7779878243468749,0.06032137651774582
1531,2-S2.0-85052785498,0.02733250902937783,0.9303963687179547,0.02525506745729897
1532,2-S2.0-85061040878,0.0244107330402135,0.8699755218485813,0.02412469196039989
1533,2-S2.0-85011344885,0.13778398425186017,0.3909954460125325,0.0795158545718004
1534,2-S2.0-85086709010,2.04326546899047e-309,1.0,2.031353852724655e-309
1535,2-S2.0-85097707854,0.03193749981043797,0.6436099605555199,0.030347571627371228
1536,2-S2.0-85100888262,0.02020735494734603,0.9426466561868857,0.01981921618093239
1537,2-S2.0-85087487483,0.14079077678045915,0.3881268751295611,0.08578497374514728
1538,2-S2.0-85031732681,0.02011212017036798,0.8252142998450703,0.019129006845880186
1539,2-S2.0-85056989353,0.02921854904745315,0.922895865736009,0.027263211451513655
1540,2-S2.0-85096645465,0.12989494228976015,0.4786094925014171,0.09001850625598788
1541,2-S2.0-85074690707,0.07669415976175419,0.2789157368223113,0.06679206846973944
1542,2-S2.0-85049299616,0.03433025509211087,0.9144475396773277,0.027328813656975547
1543,2-S2.0-85105693589,0.03815231258968562,0.7855216798620529,0.036588077612676684
1544,2-S2.0-85100217602,2.74095493120717e-309,1.0,2.360622133368183e-309
1545,2-S2.0-85084004262,0.057844560100810107,0.8159560448549368,0.04481972054224766
1546,2-S2.0-85052852932,0.007800438816161753,0.9796398596608682,0.007590090519763442
1547,2-S2.0-85104919271,0.13855220234490753,0.45078491948242183,0.0839331548058204
1548,2-S2.0-85066928060,0.13685942721303057,0.39725328150917055,0.07945901648291315
1549,2-S2.0-85053779612,0.02366829585851116,0.9327829939025657,0.02003481186432766
1550,2-S2.0-85054374767,0.04409591681820141,0.5161240015825269,0.04091948840577555
1551,2-S2.0-85063271544,0.13230605146564844,0.28478581347820603,0.07264959139678216
1552,2-S2.0-33745726866,0.04239223310758769,0.8684995945871402,0.03278392404003171
1553,2-S2.0-85067175300,0.07493589040608908,0.7624152963572995,0.05721348506417333
1554,2-S2.0-85103717000,0.07508465260418772,0.25545090760771055,0.06470007249185669
1555,2-S2.0-85127449127,0.07602221244079753,0.2758131979149359,0.065631661789124
1556,2-S2.0-85108952759,0.7809010093794392,0.12610678890331756,0.0929922017172432
1557,2-S2.0-85087947383,0.8297406290294255,0.0961982272204303,0.07406114375014419
1558,2-S2.0-85104649162,0.8070966757560785,0.10945745813222968,0.08344586611169184
1559,2-S2.0-85103730325,0.9401624378331573,0.03277678211878163,0.027060780048061003
1560,2-S2.0-85100586949,0.8571880335284895,0.07649055414744914,0.06632141232406139
1561,2-S2.0-85102630150,0.6654917122284666,0.149709939487967,0.09980773329447462
1562,2-S2.0-85090090627,0.09570536678886134,0.4299397064812695,0.08444507146168789
1563,2-S2.0-85087201699,0.5213804989535297,0.17738831502575772,0.10170170712842304
1564,2-S2.0-85088496931,0.530817177990114,0.17706035782953863,0.10197956420339548
1565,2-S2.0-85097556358,0.7948484915655609,0.11807575443666629,0.08707575399777283
1566,2-S2.0-84933504534,0.18895798831519267,0.0642494790421381,0.055178039754563014
1567,2-S2.0-85106421522,1.0,2.478299950374975e-309,2.086557441869334e-309
1568,2-S2.0-85099417462,0.8138891796032871,0.1053705208370084,0.08074029955970455
1569,2-S2.0-85097514612,0.5531368398025504,0.2134359845307134,0.1736252297273548
1570,2-S2.0-85116706777,1.0,2.44751426414117e-309,2.13685799899155e-309
1571,2-S2.0-85100897488,0.8045015332914898,0.1109722046579338,0.08452626205057653
1572,2-S2.0-85098988575,1.0,2.467275414423164e-309,2.09901246000545e-309
1573,2-S2.0-85127956487,0.6573059695848853,0.14932029178246162,0.09980222159807124
1574,2-S2.0-85109885171,0.9068079705140893,0.04502720094122935,0.04816482854468123
1575,2-S2.0-85104909756,0.665529085368085,0.13177430766914505,0.0930791126656756
1576,2-S2.0-85080934517,0.9433941419242441,0.030945121338803134,0.025660736736952735
1577,2-S2.0-85111431150,1.0,2.48006768393757e-309,2.097943493871665e-309
1578,2-S2.0-85087887109,0.8921047830279569,0.052843262271417224,0.05505195470062585
1579,2-S2.0-85109520158,0.7916192691942961,0.10588462279496853,0.10249610801073528
1580,2-S2.0-85093920318,0.7505704701321341,0.13396087613396687,0.11546865373389917
1581,2-S2.0-85103913000,0.7283810131477578,0.13384545935572334,0.09507102724271418
1582,2-S2.0-85104057015,0.7800558087101308,0.12671633488918932,0.09322785640067978
1583,2-S2.0-85099513611,0.9077935373619326,0.04838050144107433,0.04382596119699313
1584,2-S2.0-85077925293,0.9111310298241617,0.04407889632353329,0.04479007385230495
1585,2-S2.0-85098171943,0.975405655090823,0.012092546788710811,0.012501798120466156
1586,2-S2.0-85107940598,0.7390200127072526,0.12409010583275289,0.11920124674006538
1587,2-S2.0-85104645296,0.5461402677854561,0.11349997723600963,0.11520158253485961
1588,2-S2.0-85098591058,0.895361382157601,0.05497096841804759,0.049667649424351354
1589,2-S2.0-85088640571,0.6558753095066326,0.1645730914120929,0.10121374604552692
1590,2-S2.0-85091840489,1.0,2.484865184060533e-309,2.122306787088717e-309
1591,2-S2.0-85085936952,0.8094754078394308,0.10802891569945751,0.0824956764611117
1592,2-S2.0-85106274999,0.03741527220420465,0.8198236460802731,0.03510686498869174
1593,2-S2.0-85097069820,0.8060381687943496,0.11058912379346093,0.08337270741218947
1594,2-S2.0-85094585558,0.899299964678479,0.0552652178306185,0.04543481749090248
1595,2-S2.0-85081254725,2.9798131620668e-309,1.0,2.348724478456917e-309
1596,2-S2.0-85095434708,0.5090086794323027,0.17797381951419786,0.10134297292279443
1597,2-S2.0-85096365320,0.04967937343007293,0.7317132890457015,0.04341591662956638
1598,2-S2.0-85090280185,0.7100350612265633,0.11975477898125905,0.08902330023185925
1599,2-S2.0-85092513849,0.8089984913818986,0.10833956952046028,0.08266193909764104
1600,2-S2.0-85088832606,0.656330387571554,0.14916319556248933,0.09974333741047631
1601,2-S2.0-85110486414,0.03076497764074591,0.9134581197594953,0.027513939439321858
1602,2-S2.0-85118729398,1.0,2.4320279884143e-309,2.117582370631633e-309
1603,2-S2.0-85110304053,0.8925168802317879,0.06096537867199967,0.04651774109621246
1604,2-S2.0-85097165178,0.7282662253802592,0.13334296908620297,0.09445336581695508
1605,2-S2.0-85097373736,1.0,2.662120664531274e-309,2.22258426371455e-309
1606,2-S2.0-85105154885,0.7115801308331363,0.15283242355758483,0.09746513606280757
1607,2-S2.0-85119283127,0.5887474220222788,0.21540728207144233,0.19584529590627897
1608,2-S2.0-85101285967,1.0,2.480897455827687e-309,2.10986603946589e-309
1609,2-S2.0-85083644584,0.8594354425934888,0.07945008268461859,0.06111447472189265
1610,2-S2.0-85106289403,1.0,2.48333640067557e-309,2.07022096480779e-309
1611,2-S2.0-85099606309,0.9516681896946558,0.02648614078876558,0.02184566951657855
1612,2-S2.0-85092228143,0.8045148739537619,0.11234995309418026,0.08313517295205786
1613,2-S2.0-33645940269,0.9177003198460812,0.03972997462681719,0.04256970552710156
1614,2-S2.0-85043979350,0.9412128927691049,0.027086003776136985,0.03170110345475807
1615,2-S2.0-85014496892,0.9046246929073977,0.0449364725308757,0.0504388345617266
1616,2-S2.0-85013863342,0.5105253345521561,0.11896054986963898,0.1216543595379856
1617,2-S2.0-85072017386,0.8723621238938617,0.05741965446693567,0.0702182216392026
1618,2-S2.0-85084056358,0.8162797517877857,0.09661974354099395,0.08710050467122032
1619,2-S2.0-84891827777,0.9148651795219577,0.04010474282074679,0.045030077657295574
1620,2-S2.0-85049726809,0.5566681967218516,0.12489284956840188,0.12431364941897968
1621,2-S2.0-84937779662,0.9331641580287101,0.03034963511567423,0.03648620685561556
1622,2-S2.0-85047910449,1.0,2.45664189014371e-309,2.10991922030359e-309
1623,2-S2.0-84943199671,0.9522072819968402,0.021488550722491655,0.02630416728066801
1624,2-S2.0-84968779501,0.8812419960140955,0.0513833841014531,0.06737461988445138
1625,2-S2.0-85077982492,0.5157437177808225,0.11940320979779508,0.12158944801755009
1626,2-S2.0-85035057318,1.0,2.740456102112657e-309,3.37008218925301e-309
1627,2-S2.0-84887093794,0.8909082081769356,0.04717614244306786,0.06191564937999651
1628,2-S2.0-85072377709,1.0,2.426169463941063e-309,2.638697223389857e-309
1629,2-S2.0-85019979156,1.0,2.38135396142497e-309,2.45102203903641e-309
1630,2-S2.0-85125916706,1.0,2.287233998599525e-309,2.524835749974064e-309
1631,2-S2.0-85029496396,1.0,2.47321481287242e-309,2.157967961279278e-309
1632,2-S2.0-85042150336,0.49937066007908587,0.11932680880455779,0.12161470485486194
1633,2-S2.0-84946426661,0.9488832195567819,0.022881607718417317,0.02823517272480075
1634,2-S2.0-85081996652,1.0,2.449879155843236e-309,2.626563704353247e-309
1635,2-S2.0-85087398951,1.0,2.381799466107113e-309,2.563573962378914e-309
1636,2-S2.0-84907991480,1.0,2.67115762315286e-309,2.99209185905069e-309
1637,2-S2.0-84943277914,0.9376255035129303,0.029431748740513436,0.03294274774655628
1638,2-S2.0-84979216795,1.0,2.410398503294615e-309,2.67518753801643e-309
1639,2-S2.0-84859420490,1.0,2.606933460335714e-309,3.13104274852423e-309
1640,2-S2.0-85006355647,0.8851290179297581,0.05075640347422196,0.06411457859601997
1641,2-S2.0-85068358064,1.0,2.57979995687301e-309,2.948520374473156e-309
1642,2-S2.0-85028914931,0.1371285874417956,0.2892447088848459,0.07453531535800569
1643,2-S2.0-84928599377,1.0,2.519463230792205e-309,2.72335295069457e-309
1644,2-S2.0-84988849708,0.9499464861991609,0.02262077644813479,0.027432737352704364
1645,2-S2.0-85018367869,0.4854575096571381,0.11905424742899387,0.12186225080310928
1646,2-S2.0-85072566706,0.8200514933511898,0.09434147911944667,0.08560702752936361
1647,2-S2.0-85077949001,0.8604035084833485,0.06253398118081802,0.07706251033583353
1648,2-S2.0-85018250606,0.8553891126420748,0.06192549347743569,0.08268539388048947
1649,2-S2.0-84942822859,0.9142432239672933,0.04042147701635974,0.04533529901634695
1650,2-S2.0-72949121682,0.9315812542307453,0.03240338143500395,0.03601536433425071
1651,2-S2.0-85032219577,1.0,2.57562582310739e-309,2.177804539564417e-309
1652,2-S2.0-85045708168,0.8695159127276035,0.05677313975700256,0.07371094751539388
1653,2-S2.0-85049748005,1.0,2.645393774315696e-309,3.21608696740465e-309
1654,2-S2.0-84888206184,0.933229963602426,0.0314792721657974,0.03529076423177654
1655,2-S2.0-84930089056,0.9420823189578107,0.0274046646754026,0.03051301636678671
